class_label,fpr,tpr,auc
negative,0.3432203389830508,0.76007866273353,0.7948540072996351
negative,0.3432203389830508,0.7610619469026548,0.7948540072996351
negative,0.3538135593220339,0.7610619469026548,0.7948540072996351
negative,0.3538135593220339,0.7630285152409046,0.7948540072996351
negative,0.3580508474576271,0.7630285152409046,0.7948540072996351
negative,0.3580508474576271,0.7659783677482792,0.7948540072996351
negative,0.3601694915254237,0.7659783677482792,0.7948540072996351
negative,0.3601694915254237,0.7669616519174042,0.7948540072996351
negative,0.3644067796610169,0.7669616519174042,0.7948540072996351
negative,0.3644067796610169,0.767944936086529,0.7948540072996351
negative,0.3686440677966102,0.767944936086529,0.7948540072996351
negative,0.3686440677966102,0.7708947885939036,0.7948540072996351
negative,0.3707627118644068,0.7708947885939036,0.7948540072996351
negative,0.3707627118644068,0.7826941986234022,0.7948540072996351
negative,0.375,0.7826941986234022,0.7948540072996351
negative,0.375,0.7866273352999017,0.7948540072996351
negative,0.3792372881355932,0.7866273352999017,0.7948540072996351
negative,0.3792372881355932,0.7895771878072763,0.7948540072996351
negative,0.3855932203389831,0.7895771878072763,0.7948540072996351
negative,0.3855932203389831,0.7905604719764012,0.7948540072996351
negative,0.3940677966101695,0.7905604719764012,0.7948540072996351
negative,0.3940677966101695,0.7944936086529006,0.7948540072996351
negative,0.3961864406779661,0.7944936086529006,0.7948540072996351
negative,0.3961864406779661,0.7954768928220256,0.7948540072996351
negative,0.3983050847457627,0.7954768928220256,0.7948540072996351
negative,0.3983050847457627,0.799410029498525,0.7948540072996351
negative,0.4004237288135593,0.799410029498525,0.7948540072996351
negative,0.4004237288135593,0.80039331366765,0.7948540072996351
negative,0.4025423728813559,0.80039331366765,0.7948540072996351
negative,0.4025423728813559,0.8023598820058997,0.7948540072996351
negative,0.4046610169491525,0.8023598820058997,0.7948540072996351
negative,0.4046610169491525,0.8053097345132744,0.7948540072996351
negative,0.4088983050847458,0.8053097345132744,0.7948540072996351
negative,0.4088983050847458,0.8082595870206489,0.7948540072996351
negative,0.4110169491525424,0.8082595870206489,0.7948540072996351
negative,0.4110169491525424,0.8102261553588987,0.7948540072996351
negative,0.4152542372881356,0.8102261553588987,0.7948540072996351
negative,0.4152542372881356,0.8131760078662733,0.7948540072996351
negative,0.4173728813559322,0.8131760078662733,0.7948540072996351
negative,0.4173728813559322,0.8141592920353983,0.7948540072996351
negative,0.4216101694915254,0.8141592920353983,0.7948540072996351
negative,0.4216101694915254,0.816125860373648,0.7948540072996351
negative,0.423728813559322,0.816125860373648,0.7948540072996351
negative,0.423728813559322,0.8220255653883972,0.7948540072996351
negative,0.4279661016949153,0.8220255653883972,0.7948540072996351
negative,0.4279661016949153,0.8230088495575221,0.7948540072996351
negative,0.4343220338983051,0.8230088495575221,0.7948540072996351
negative,0.4343220338983051,0.8249754178957719,0.7948540072996351
negative,0.4364406779661017,0.8249754178957719,0.7948540072996351
negative,0.4364406779661017,0.8269419862340216,0.7948540072996351
negative,0.4385593220338983,0.8269419862340216,0.7948540072996351
negative,0.4385593220338983,0.8289085545722714,0.7948540072996351
negative,0.4427966101694915,0.8289085545722714,0.7948540072996351
negative,0.4427966101694915,0.8308751229105211,0.7948540072996351
negative,0.4491525423728814,0.8308751229105211,0.7948540072996351
negative,0.4491525423728814,0.831858407079646,0.7948540072996351
negative,0.4555084745762712,0.831858407079646,0.7948540072996351
negative,0.4555084745762712,0.8348082595870207,0.7948540072996351
negative,0.4576271186440678,0.8348082595870207,0.7948540072996351
negative,0.4576271186440678,0.8357915437561455,0.7948540072996351
negative,0.4597457627118644,0.8357915437561455,0.7948540072996351
negative,0.4597457627118644,0.8367748279252704,0.7948540072996351
negative,0.461864406779661,0.8367748279252704,0.7948540072996351
negative,0.461864406779661,0.8377581120943953,0.7948540072996351
negative,0.4639830508474576,0.8377581120943953,0.7948540072996351
negative,0.4639830508474576,0.8407079646017699,0.7948540072996351
negative,0.4682203389830508,0.8407079646017699,0.7948540072996351
negative,0.4682203389830508,0.8456243854473943,0.7948540072996351
negative,0.4724576271186441,0.8456243854473943,0.7948540072996351
negative,0.4724576271186441,0.8466076696165191,0.7948540072996351
negative,0.4788135593220339,0.8466076696165191,0.7948540072996351
negative,0.4788135593220339,0.8475909537856441,0.7948540072996351
negative,0.4830508474576271,0.8475909537856441,0.7948540072996351
negative,0.4830508474576271,0.8495575221238938,0.7948540072996351
negative,0.4851694915254237,0.8495575221238938,0.7948540072996351
negative,0.4851694915254237,0.8505408062930186,0.7948540072996351
negative,0.4872881355932203,0.8505408062930186,0.7948540072996351
negative,0.4872881355932203,0.8544739429695182,0.7948540072996351
negative,0.4936440677966102,0.8544739429695182,0.7948540072996351
negative,0.4936440677966102,0.855457227138643,0.7948540072996351
negative,0.4957627118644068,0.855457227138643,0.7948540072996351
negative,0.4957627118644068,0.856440511307768,0.7948540072996351
negative,0.4978813559322034,0.856440511307768,0.7948540072996351
negative,0.4978813559322034,0.8574237954768928,0.7948540072996351
negative,0.5063559322033898,0.8574237954768928,0.7948540072996351
negative,0.5063559322033898,0.8584070796460177,0.7948540072996351
negative,0.5127118644067796,0.8584070796460177,0.7948540072996351
negative,0.5127118644067796,0.8593903638151426,0.7948540072996351
negative,0.5148305084745762,0.8593903638151426,0.7948540072996351
negative,0.5148305084745762,0.8603736479842674,0.7948540072996351
negative,0.5211864406779662,0.8603736479842674,0.7948540072996351
negative,0.5211864406779662,0.8613569321533924,0.7948540072996351
negative,0.527542372881356,0.8613569321533924,0.7948540072996351
negative,0.527542372881356,0.8623402163225172,0.7948540072996351
negative,0.5317796610169492,0.8623402163225172,0.7948540072996351
negative,0.5317796610169492,0.8652900688298918,0.7948540072996351
negative,0.5338983050847458,0.8652900688298918,0.7948540072996351
negative,0.5338983050847458,0.8682399213372665,0.7948540072996351
negative,0.5360169491525424,0.8682399213372665,0.7948540072996351
negative,0.5360169491525424,0.8711897738446411,0.7948540072996351
negative,0.5402542372881356,0.8711897738446411,0.7948540072996351
negative,0.5402542372881356,0.872173058013766,0.7948540072996351
negative,0.5423728813559322,0.872173058013766,0.7948540072996351
negative,0.5423728813559322,0.8741396263520157,0.7948540072996351
negative,0.5466101694915254,0.8741396263520157,0.7948540072996351
negative,0.5466101694915254,0.8780727630285152,0.7948540072996351
negative,0.548728813559322,0.8780727630285152,0.7948540072996351
negative,0.548728813559322,0.8790560471976401,0.7948540072996351
negative,0.5508474576271186,0.8790560471976401,0.7948540072996351
negative,0.5508474576271186,0.8820058997050148,0.7948540072996351
negative,0.5550847457627118,0.8820058997050148,0.7948540072996351
negative,0.5550847457627118,0.8849557522123894,0.7948540072996351
negative,0.559322033898305,0.8849557522123894,0.7948540072996351
negative,0.559322033898305,0.8859390363815143,0.7948540072996351
negative,0.5635593220338984,0.8859390363815143,0.7948540072996351
negative,0.5635593220338984,0.887905604719764,0.7948540072996351
negative,0.565677966101695,0.887905604719764,0.7948540072996351
negative,0.565677966101695,0.8888888888888888,0.7948540072996351
negative,0.5677966101694916,0.8888888888888888,0.7948540072996351
negative,0.5677966101694916,0.8908554572271387,0.7948540072996351
negative,0.5699152542372882,0.8908554572271387,0.7948540072996351
negative,0.5699152542372882,0.8918387413962635,0.7948540072996351
negative,0.5720338983050848,0.8918387413962635,0.7948540072996351
negative,0.5720338983050848,0.8928220255653884,0.7948540072996351
negative,0.576271186440678,0.8928220255653884,0.7948540072996351
negative,0.576271186440678,0.895771878072763,0.7948540072996351
negative,0.5889830508474576,0.895771878072763,0.7948540072996351
negative,0.5889830508474576,0.8967551622418879,0.7948540072996351
negative,0.5911016949152542,0.8967551622418879,0.7948540072996351
negative,0.5911016949152542,0.9016715830875123,0.7948540072996351
negative,0.5995762711864406,0.9016715830875123,0.7948540072996351
negative,0.5995762711864406,0.9036381514257621,0.7948540072996351
negative,0.6016949152542372,0.9036381514257621,0.7948540072996351
negative,0.6016949152542372,0.9075712881022615,0.7948540072996351
